id,company_rating,company_location,total_fleet_count,iata_approved
978,95%,Lithuania,29.0,f
36229,89%,Togo,4.0,f
35418,,,1.0,f
34799,100%,Brazil,2.0,t
49887,,Lebanon,1.0,f
47227,100%,Papua New Guinea,2.0,f
35578,,United Kingdom,1.0,f
38701,40%,Niger,27.0,f
31685,,Libyan Arab Jamahiriya,1.0,f
4931,,Chad,1.0,f
33475,,United Kingdom,1.0,f
22973,100%,,2.0,f
39283,100%,Uganda,13.0,f
12851,,Peru,1.0,t
27460,50%,Denmark,2.0,f
39821,,,1.0,t
7574,100%,Niger,1.0,f
16624,100%,Chile,1.0,t
23469,100%,Nicaragua,116.0,f
13424,89%,Tonga,1.0,t
9332,,Zimbabwe,1.0,t
27784,,Montserrat,5.0,f
19877,,Zimbabwe,1.0,f
45901,100%,Nicaragua,2.0,t
23288,100%,,20.0,f
20162,,Niger,1.0,f
33372,100%,Guinea,22.0,t
10089,,Libyan Arab Jamahiriya,1.0,t
43501,0%,,1.0,f
39870,,Slovakia (Slovak Republic),21.0,t
20770,100%,,2.0,f
8238,91%,Barbados,15.0,t
24896,100%,Algeria,50.0,t
38114,94%,Uzbekistan,19.0,f
9658,100%,,1.0,f
31103,,Netherlands,1.0,t
45567,100%,,1.0,f
19018,,,1.0,t
9175,,Lebanon,1.0,t
36027,100%,,2.0,f
330,100%,United Kingdom,1.0,f
20546,100%,Gambia,1.0,f
50072,100%,Marshall Islands,3.0,t
46738,100%,,1.0,f
45138,79%,Barbados,14.0,f
11215,,Togo,1.0,f
20907,100%,Chile,1.0,t
20216,,United Kingdom,1.0,f
36792,100%,Bouvet Island (Bouvetoya),1.0,f
34566,88%,,1.0,t
14024,100%,,2.0,f
29793,,,1.0,t
21435,100%,Cape Verde,7.0,t
16919,,,1.0,f
7254,88%,Tonga,1.0,t
39820,,Bosnia and Herzegovina,1.0,t
18734,100%,Niue,1.0,f
39587,,,1.0,f
29647,100%,Peru,1305.0,f
968,100%,Portugal,6.0,f
8177,,,1.0,f
12648,,,1.0,f
18121,100%,Bouvet Island (Bouvetoya),8.0,f
10610,100%,United Kingdom,6.0,t
35221,100%,Turks and Caicos Islands,30.0,t
29647,100%,Peru,1305.0,f
26992,100%,Netherlands,3.0,t
40532,100%,,1.0,t
38680,100%,Tonga,1.0,f
14231,,,1.0,f
6904,100%,,1.0,t
44157,,Rwanda,6.0,t
48844,,,1.0,t
14401,,Jersey,2.0,t
6514,100%,Monaco,2.0,t
3127,100%,Rwanda,36.0,f
44966,100%,Guinea,21.0,f
10718,100%,Guinea,6.0,f
10598,100%,,1.0,f
24964,,,1.0,t
35387,80%,Puerto Rico,1.0,f
45820,0%,,3.0,f
19229,,,1.0,t
1818,40%,,1.0,f
25725,,Bosnia and Herzegovina,1.0,t
10711,93%,Uganda,108.0,t
48026,100%,,3.0,f
19318,,,1.0,f
23202,,Maldives,3.0,f
22285,100%,Rwanda,1.0,f
35170,100%,Vietnam,5.0,t
28742,,,1.0,f
3325,50%,,1.0,f
49979,,Indonesia,1.0,t
20334,99%,Niger,171.0,t
45517,100%,Monaco,1.0,f
9722,,Ecuador,1.0,t
15231,100%,United Kingdom,5.0,f
21885,,,1.0,f
42574,,Jersey,10.0,t
29647,100%,Peru,1305.0,f
26666,100%,Gambia,3.0,t
5233,100%,Montserrat,6.0,t
19630,50%,Niue,2.0,t
26392,,Malta,4.0,f
27785,100%,Uzbekistan,58.0,f
36087,100%,,8.0,f
33795,100%,Monaco,1.0,f
21883,,Bahrain,11.0,t
45164,50%,,1.0,t
42289,0%,,1.0,f
11998,100%,Togo,3.0,f
15252,100%,,4.0,f
46149,100%,,1.0,f
10918,100%,Isle of Man,1.0,t
2627,,Afghanistan,1.0,f
21535,100%,Micronesia,3.0,f
22321,100%,United Kingdom,16.0,f
38891,90%,Kiribati,1.0,f
362,100%,,1.0,f
41940,,,1.0,t
32927,,Peru,1.0,t
48281,100%,,1.0,t
13471,,,1.0,t
29978,89%,Uzbekistan,26.0,f
47183,,Estonia,1.0,f
35016,93%,Russian Federation,2.0,f
21958,,Chile,1.0,t
45629,,,2.0,f
5658,,,1.0,f
2419,100%,Isle of Man,1.0,t
12860,,Palestinian Territory,1.0,f
11770,,Lebanon,2.0,t
48418,98%,Bosnia and Herzegovina,30.0,f
37869,100%,,2.0,f
24103,100%,United Kingdom,3.0,f
28828,100%,Isle of Man,198.0,t
35799,,Netherlands,7.0,f
26529,100%,Ghana,1.0,t
46500,99%,Pakistan,73.0,f
8293,100%,Afghanistan,4.0,t
982,99%,Marshall Islands,32.0,f
31979,100%,Kenya,10.0,f
32203,100%,Barbados,176.0,f
7979,100%,,109.0,f
48364,100%,,4.0,f
18484,100%,Gambia,108.0,f
33670,100%,Russian Federation,2.0,f
32532,,Niue,1.0,t
37747,100%,Niger,1.0,f
32222,,Gambia,4.0,f
2921,,Cuba,2.0,t
1071,,Guinea,1.0,f
12958,20%,Malawi,1.0,t
2440,75%,France,1.0,f
46462,50%,Niger,1.0,f
44533,100%,Afghanistan,5.0,f
15964,75%,Gambia,1.0,f
11255,93%,Suriname,41.0,f
9638,0%,Tonga,2.0,f
41261,25%,American Samoa,1.0,f
14031,,Sao Tome and Principe,1.0,f
43457,100%,Croatia,1.0,t
38010,,,1.0,t
10993,,Mauritania,8.0,f
23084,100%,Micronesia,1.0,f
43152,100%,Nicaragua,82.0,t
41289,100%,,1.0,f
12006,100%,Uruguay,5.0,f
15408,,,1.0,f
26632,,,2.0,f
23723,,Isle of Man,2.0,f
18459,100%,Zimbabwe,100.0,f
18992,95%,,3.0,f
10711,93%,Uganda,108.0,t
47485,100%,,2.0,t
3460,,,1.0,f
20416,100%,Monaco,1.0,f
32912,,,1.0,f
35665,,Jersey,2.0,t
48141,100%,,1.0,f
35627,,,2.0,f
49312,100%,Gibraltar,1.0,f
28249,,Bosnia and Herzegovina,1.0,f
20945,,Niger,1.0,f
1683,100%,,1.0,f
9602,,,1.0,f
31707,100%,Niger,48.0,f
48070,71%,Tunisia,1.0,f
39897,100%,Sao Tome and Principe,1.0,f
24359,100%,Sao Tome and Principe,1.0,t
503,,Maldives,3.0,t
16346,100%,Montserrat,2.0,f
50028,,Lebanon,1.0,t
5106,,Kenya,1.0,f
5420,100%,Tonga,41.0,f
27907,100%,Puerto Rico,21.0,f
11110,88%,Kiribati,3.0,t
35501,,Philippines,1.0,t
31772,,Bouvet Island (Bouvetoya),2.0,t
27491,,Kiribati,1.0,f
17753,,Guinea,1.0,f
19436,,Nauru,2.0,f
37312,100%,Nicaragua,1.0,f
18749,100%,Costa Rica,2.0,f
10042,,Indonesia,21.0,f
37847,,Kiribati,1.0,f
38532,90%,,6.0,f
15202,,,1.0,f
11851,,Russian Federation,1.0,f
6031,,Guernsey,3.0,t
1905,,Puerto Rico,1.0,f
37196,0%,,1.0,f
19806,60%,Papua New Guinea,1.0,f
38420,90%,Christmas Island,8.0,f
20539,100%,Chad,5.0,f
43687,,,1.0,f
1450,,,1.0,t
3616,100%,Cape Verde,14.0,t
12043,0%,,1.0,t
17800,100%,,1.0,f
6526,,Lebanon,2.0,t
47334,,Isle of Man,1.0,f
15568,,,1.0,t
13877,,Fiji,1.0,t
37682,,Kiribati,2.0,f
45631,38%,China,1.0,t
30927,100%,Indonesia,1.0,f
21982,90%,Nicaragua,2.0,t
44531,,Cocos (Keeling) Islands,2.0,f
11309,,Somalia,1.0,f
7839,100%,,2.0,f
35419,100%,,2.0,f
9317,,,2.0,t
10968,,Nauru,1.0,f
29647,100%,Peru,1305.0,f
34430,100%,Indonesia,3.0,f
3488,100%,,1.0,f
49621,,,1.0,t
982,99%,Marshall Islands,32.0,f
42390,100%,Wallis and Futuna,96.0,t
11438,,Tonga,1.0,t
37276,,Saint Helena,1.0,f
33990,90%,Cocos (Keeling) Islands,1.0,f
43875,,Nauru,1.0,f
2700,,,1.0,f
33173,,Kiribati,2.0,f
49359,100%,Isle of Man,1.0,f
31979,100%,Kenya,10.0,f
6524,,,1.0,f
36973,100%,,1.0,t
23814,,Russian Federation,26.0,f
48756,100%,Maldives,59.0,f
45965,100%,Estonia,8.0,f
2291,100%,Zimbabwe,5.0,t
16520,100%,Marshall Islands,22.0,f
37547,,Russian Federation,1.0,t
23587,83%,Sao Tome and Principe,1.0,f
36258,,,2.0,f
37888,89%,Niger,79.0,f
33051,100%,Libyan Arab Jamahiriya,1.0,f
27316,100%,Puerto Rico,5.0,f
19945,,,1.0,f
33194,,,1.0,f
12144,100%,Niue,4.0,t
24354,,Maldives,1.0,t
41147,,,1.0,t
29647,100%,Peru,1305.0,f
20686,100%,Guernsey,1.0,f
33845,,Nauru,3.0,f
20178,,Zimbabwe,1.0,f
30580,97%,Montserrat,12.0,f
23516,,Uzbekistan,1.0,t
32555,50%,Anguilla,2.0,t
30449,,Senegal,1.0,t
3862,,,2.0,t
10766,,Lebanon,1.0,f
39790,,,1.0,t
3399,,Uganda,1.0,f
17979,,,1.0,t
22207,,Niue,1.0,t
39143,89%,,33.0,f
40674,100%,Maldives,3.0,f
33153,100%,Niue,1.0,t
23512,,,1.0,f
44233,,Malta,3.0,t
37488,100%,Croatia,10.0,t
22401,100%,Faroe Islands,2.0,f
33981,,,1.0,f
15021,,Malta,1.0,f
22721,100%,Ecuador,109.0,f
8733,100%,Tonga,4.0,t
33256,100%,Mauritania,1.0,t
29008,,Sao Tome and Principe,1.0,f
911,100%,Lebanon,6.0,t
48581,,Montserrat,8.0,t
22778,100%,,1.0,f
26254,100%,Gambia,3.0,f
44673,,Marshall Islands,1.0,f
43798,100%,El Salvador,4.0,t
42736,100%,,1.0,f
49625,100%,Malta,1.0,f
32378,90%,China,6.0,t
45111,100%,Sao Tome and Principe,420.0,f
15728,100%,Lithuania,1.0,t
8808,,,1.0,f
8682,,France,2.0,f
12422,100%,Andorra,3.0,f
19214,100%,Senegal,55.0,f
8387,100%,,1.0,t
10845,100%,Marshall Islands,1.0,t
1084,,,1.0,f
38209,,Bosnia and Herzegovina,2.0,f
19217,98%,Marshall Islands,46.0,f
44365,100%,Russian Federation,2.0,t
47174,,Isle of Man,2.0,t
29647,100%,Peru,1305.0,f
7979,100%,,109.0,f
38103,80%,Isle of Man,2.0,f
37713,,Niger,1.0,t
16827,100%,,1.0,t
34042,100%,Marshall Islands,37.0,f
14566,100%,Korea,4.0,t
29021,,French Guiana,3.0,t
25623,100%,,1.0,f
16155,100%,,1.0,t
47677,100%,,1.0,t
41525,100%,,1.0,t
34427,,Faroe Islands,1.0,f
15245,100%,,11.0,f
13164,33%,Mauritania,2.0,f
3017,100%,Ukraine,3.0,f
47470,,Kenya,1.0,t
28828,100%,Isle of Man,198.0,t
36093,100%,Denmark,18.0,t
42900,100%,,2.0,t
48436,,Barbados,1.0,t
2826,50%,Croatia,2.0,t
41747,,Tonga,1.0,t
15495,100%,Marshall Islands,1.0,f
45111,100%,Sao Tome and Principe,420.0,f
35839,,Russian Federation,2.0,f
3647,100%,,2.0,f
14059,100%,Uganda,9.0,f
6191,100%,Uzbekistan,2.0,t
9694,,Sao Tome and Principe,1.0,t
16488,,Zimbabwe,2.0,t
812,100%,Uganda,1.0,f
44579,,Slovenia,2.0,f
35900,100%,Russian Federation,1.0,f
723,100%,Russian Federation,1.0,f
48074,100%,Switzerland,1.0,t
31932,100%,Andorra,1.0,f
23078,100%,Ukraine,8.0,f
38344,,,1.0,f
44382,,Chad,1.0,f
16232,,Lebanon,1.0,t
12039,88%,,1.0,f
9538,,Svalbard & Jan Mayen Islands,3.0,f
47626,100%,,1.0,f
28205,,Iraq,22.0,f
24742,,Anguilla,1.0,f
19951,88%,Vanuatu,10.0,f
34042,100%,Marshall Islands,37.0,f
40771,60%,Slovakia (Slovak Republic),2.0,t
24579,,,3.0,f
26242,100%,Tanzania,1.0,f
29191,100%,Guinea,1.0,f
19947,100%,Gambia,2.0,t
1100,,,1.0,f
49035,98%,Maldives,6.0,f
24775,97%,Montserrat,44.0,f
5210,,Ghana,2.0,f
27443,100%,Guinea,3.0,f
11079,100%,,1.0,f
21240,94%,Niger,130.0,f
11412,100%,Kiribati,2.0,f
17266,100%,Canada,2.0,f
22619,90%,Niue,4.0,f
24576,,Russian Federation,1.0,f
178,,,1.0,f
34538,,Togo,1.0,f
16371,95%,Bouvet Island (Bouvetoya),29.0,f
5457,100%,Niue,5.0,t
19019,97%,Nicaragua,1484.0,f
35714,100%,Malawi,2.0,f
3294,100%,Uganda,3.0,f
36488,0%,,1.0,f
47319,,Lebanon,1.0,f
11077,0%,French Guiana,1.0,f
33326,,Nicaragua,1.0,f
46500,99%,Pakistan,73.0,f
20238,100%,Guinea,1.0,f
25666,100%,,1.0,f
7009,100%,Isle of Man,9.0,f
34852,,Niue,10.0,t
29809,100%,,3.0,f
36291,,Niue,1.0,f
33931,,,1.0,f
46478,,Nauru,1.0,f
49032,100%,Estonia,2.0,f
781,,Nicaragua,1.0,t
49594,100%,Uganda,7.0,f
5488,90%,,12.0,f
2258,100%,,3.0,t
33226,,Ecuador,14.0,f
27090,100%,Tonga,2.0,t
31870,100%,,1.0,t
14038,,,1.0,f
17552,,,1.0,f
30849,,,2.0,f
24772,90%,Denmark,10.0,f
44840,100%,,2.0,t
12736,33%,French Guiana,1.0,f
4486,100%,Russian Federation,1.0,t
38530,100%,,2.0,f
18963,,Anguilla,1.0,f
45111,100%,Sao Tome and Principe,420.0,f
47808,,Niue,1.0,f
39368,,Sao Tome and Principe,1.0,f
32387,,Isle of Man,1.0,t
40993,100%,Montserrat,15.0,f
2554,,Cuba,1.0,f
38211,100%,Maldives,4.0,t
27466,100%,Isle of Man,2.0,t
46213,,,1.0,t
25146,100%,Sao Tome and Principe,4.0,f
38731,,Sao Tome and Principe,1.0,f
42615,100%,Kenya,3.0,f
17840,100%,Uganda,3.0,t
4023,,Estonia,1.0,f
25441,,,1.0,f
1407,,,1.0,t
23802,,,1.0,f
4031,,Kenya,1.0,t
28828,100%,Isle of Man,198.0,t
41545,,French Guiana,1.0,t
9971,100%,,1.0,f
33149,,,1.0,t
16677,,Rwanda,3.0,t
44966,100%,Guinea,21.0,f
23854,,Uzbekistan,15.0,f
6086,100%,El Salvador,1.0,t
9545,100%,,1.0,f
28253,100%,Marshall Islands,3.0,t
28439,100%,Svalbard & Jan Mayen Islands,1.0,f
20296,,Zimbabwe,1.0,t
18886,95%,Vietnam,3.0,t
36251,,,1.0,t
24896,100%,Algeria,50.0,t
9194,100%,,1.0,t
46817,100%,France,1.0,f
20511,,Vanuatu,1.0,f
6265,100%,,2.0,f
19324,0%,Lebanon,1.0,t
20390,,Niue,1.0,t
16686,100%,Turkmenistan,1.0,f
32676,100%,China,34.0,f
20334,99%,Niger,171.0,t
48006,80%,Bouvet Island (Bouvetoya),1.0,t
30390,,,1.0,t
14025,100%,Guinea,1.0,f
3572,100%,Tonga,2.0,t
15690,,,1.0,f
28425,100%,Guinea,3.0,t
32771,,Korea,1.0,t
47040,90%,Lebanon,1.0,f
5650,83%,Malawi,2.0,t
40421,96%,Jersey,29.0,t
36095,,,1.0,f
10819,100%,Mexico,6.0,f
44074,100%,Nicaragua,1.0,f
16520,100%,Marshall Islands,22.0,f
47353,94%,Niue,20.0,f
12901,,Lebanon,1.0,f
15949,100%,Svalbard & Jan Mayen Islands,3.0,t
9281,,,2.0,t
36841,,Wallis and Futuna,1.0,f
10684,100%,,1.0,f
34816,100%,,1.0,t
34248,100%,Guinea,1.0,f
42695,,Rwanda,1.0,f
12408,100%,Chad,1.0,f
4615,100%,,1.0,t
13646,,,1.0,t
30475,92%,Vietnam,40.0,f
2921,,Cuba,2.0,t
31313,,,2.0,f
23404,91%,Malta,1.0,f
12077,,China,1.0,t
8490,100%,Andorra,1.0,f
22575,,Micronesia,1.0,t
7403,100%,,1.0,f
21277,100%,Isle of Man,1.0,t
17436,50%,,1.0,f
46952,,United Kingdom,1.0,f
17733,,,5.0,f
34856,,Maldives,2.0,f
26800,100%,,1.0,t
14158,,,1.0,f
11703,,,1.0,f
3944,,,1.0,t
23117,82%,,33.0,f
5434,,French Guiana,2.0,t
48751,100%,Philippines,2.0,f
24026,98%,Cape Verde,69.0,t
13650,0%,,1.0,f
5048,100%,Niue,2.0,t
44414,100%,Vietnam,2.0,t
18756,88%,Philippines,3.0,f
16362,0%,Palestinian Territory,2.0,f
18968,100%,,1.0,f
10523,80%,,2.0,f
4876,,Senegal,9.0,f
20081,95%,Senegal,2.0,f
34493,,,1.0,t
24522,,,1.0,f
14556,,,1.0,f
30444,,Montserrat,1.0,f
33545,100%,,16.0,f
636,97%,Vanuatu,3.0,f
36299,100%,Rwanda,13.0,t
42281,100%,Marshall Islands,39.0,f
48585,100%,Kiribati,8.0,f
21072,100%,Lebanon,2.0,t
5105,,Niue,1.0,f
11523,100%,Papua New Guinea,1.0,t
14921,100%,Micronesia,2.0,f
26351,100%,,2.0,f
12082,100%,,3.0,t
4726,90%,Micronesia,1.0,f
35376,100%,Malta,2.0,f
2138,100%,Marshall Islands,1.0,t
29740,100%,,3.0,t
41386,,Turkmenistan,1.0,f
20334,99%,Niger,171.0,t
12394,,French Guiana,1.0,f
47324,100%,,2.0,f
2505,,,1.0,t
31428,,Micronesia,3.0,f
11882,,Sao Tome and Principe,2.0,t
4173,100%,Nicaragua,1.0,t
23624,,Holy See (Vatican City State),1.0,f
9533,,Senegal,16.0,t
49729,100%,,1.0,f
32203,100%,Barbados,176.0,f
5124,100%,Isle of Man,1.0,f
19228,100%,Svalbard & Jan Mayen Islands,8.0,f
8821,,Faroe Islands,1.0,f
47416,,Bosnia and Herzegovina,2.0,f
19879,99%,Guinea,19.0,f
36540,100%,,33.0,t
23588,,Ghana,3.0,f
2183,100%,Isle of Man,3.0,f
793,,,1.0,t
22091,100%,Faroe Islands,9.0,f
32165,,Cape Verde,1.0,t
26825,100%,Denmark,1.0,f
26526,94%,Tonga,8.0,f
39089,,Denmark,2.0,f
30475,92%,Vietnam,40.0,f
32935,,Ghana,40.0,f
32378,90%,China,6.0,t
29876,,,1.0,t
13479,100%,,5.0,f
10244,100%,Philippines,10.0,f
29978,89%,Uzbekistan,26.0,f
9171,,Svalbard & Jan Mayen Islands,1.0,t
2388,,Mauritania,1.0,f
30270,100%,,1.0,f
34163,,,1.0,f
28469,100%,Vanuatu,3.0,t
23038,100%,,8.0,f
15490,,Tanzania,1.0,t
14520,,,1.0,t
27154,100%,Russian Federation,3.0,t
34447,,Isle of Man,2.0,t
36635,100%,Indonesia,10.0,f
4727,0%,,1.0,f
49217,100%,Isle of Man,2.0,t
31979,100%,Kenya,10.0,f
32203,100%,Barbados,176.0,f
43840,100%,Niue,4.0,t
42725,100%,Spain,3.0,t
6127,60%,,1.0,f
33873,100%,Turks and Caicos Islands,8.0,t
42940,100%,Afghanistan,1.0,f
31955,,Gambia,1.0,t
25140,100%,Togo,3.0,f
24026,98%,Cape Verde,69.0,t
9541,,,1.0,t
36025,100%,Djibouti,6.0,t
23337,100%,Niue,1.0,f
25659,100%,United Kingdom,1.0,t
17182,100%,Niue,2.0,t
24302,100%,Cape Verde,6.0,f
11530,,Indonesia,2.0,t
9802,,Indonesia,38.0,t
14080,100%,,2.0,f
31000,,Brazil,1.0,f
42428,100%,Uganda,2.0,f
23716,100%,Turkmenistan,2.0,f
34245,100%,,2.0,f
45323,100%,,1.0,t
39196,,French Guiana,1.0,t
44934,100%,Philippines,17.0,f
32329,,Kenya,1.0,t
7763,,,1.0,t
3882,90%,Nicaragua,1.0,f
46099,98%,Uzbekistan,28.0,f
3329,,Uzbekistan,4.0,f
42424,100%,Congo,3.0,t
39626,,,1.0,t
43136,,Chile,1.0,f
302,100%,Tunisia,20.0,f
20816,100%,Bouvet Island (Bouvetoya),3.0,f
12320,100%,Bosnia and Herzegovina,20.0,f
7119,100%,Bosnia and Herzegovina,1.0,t
28427,100%,Russian Federation,1.0,f
44966,100%,Guinea,21.0,f
42164,100%,,6.0,f
41330,100%,Slovenia,1.0,f
24602,,,1.0,f
40482,100%,Niue,2.0,f
853,100%,Greenland,2.0,f
7020,,Niue,1.0,t
17124,88%,Turks and Caicos Islands,4.0,t
20334,99%,Niger,171.0,t
22387,100%,Gibraltar,1.0,t
29338,100%,,2.0,t
11561,,France,1.0,f
48421,100%,,4.0,t
21513,100%,,1.0,f
22476,,Barbados,1.0,t
47077,100%,Bouvet Island (Bouvetoya),2.0,f
13820,,Bouvet Island (Bouvetoya),1.0,f
7734,,,1.0,t
26188,100%,Comoros,2.0,t
33189,,French Guiana,1.0,f
14602,100%,Malawi,1.0,t
9802,,Indonesia,38.0,t
4088,,,1.0,f
27289,99%,Reunion,12.0,t
45111,100%,Sao Tome and Principe,420.0,f
27937,,,4.0,f
6196,25%,Malta,2.0,t
7494,100%,Micronesia,2.0,f
42601,,Peru,1.0,t
23475,100%,,13.0,f
12410,100%,Uzbekistan,4.0,t
9802,,Indonesia,38.0,t
48772,100%,Zimbabwe,2.0,t
12247,100%,Maldives,33.0,f
42734,100%,Senegal,1.0,f
42306,,United Kingdom,1.0,t
34841,100%,Zimbabwe,22.0,t
39424,100%,,1.0,f
27873,100%,Kenya,1.0,t
14392,,Malta,1.0,f
44548,,Isle of Man,1.0,t
1903,75%,,1.0,f
10667,,,1.0,t
18637,,,2.0,f
4745,100%,Croatia,119.0,f
23073,,Nicaragua,1.0,t
15019,,Tonga,1.0,f
43476,100%,Gibraltar,2.0,t
2223,100%,Zimbabwe,1.0,t
41650,100%,,1.0,f
43419,,,1.0,f
44938,100%,Cape Verde,1.0,t
43838,100%,,1.0,t
49637,,Russian Federation,1.0,t
33226,,Ecuador,14.0,f
49551,100%,Maldives,1.0,f
15387,,Russian Federation,1.0,t
7949,,Guinea,1.0,f
7871,100%,Jersey,1.0,f
45111,100%,Sao Tome and Principe,420.0,f
11929,100%,Ecuador,1.0,t
49804,100%,United Kingdom,1.0,t
48982,,Portugal,1.0,f
18083,,Guinea,1.0,t
1484,100%,Gibraltar,2.0,f
39904,50%,Isle of Man,1.0,f
36708,,Estonia,1.0,f
16718,100%,Portugal,5.0,f
26986,100%,Jersey,20.0,f
2130,100%,Tonga,2.0,t
28114,97%,Bouvet Island (Bouvetoya),16.0,f
6700,100%,Guinea,7.0,f
23469,100%,Nicaragua,116.0,f
30702,100%,Uzbekistan,1.0,t
21814,,Gibraltar,1.0,t
48643,100%,Turkmenistan,1.0,f
35195,,Faroe Islands,4.0,t
11200,,Niger,1.0,f
20334,99%,Niger,171.0,t
16065,,,1.0,f
2726,,Gambia,1.0,t
38656,100%,Mauritania,8.0,f
2660,,Uzbekistan,2.0,f
21261,100%,Isle of Man,3.0,t
34933,,,1.0,t
3752,,Lithuania,1.0,f
29883,90%,Isle of Man,26.0,t
31944,,Somalia,1.0,t
12487,,Turkmenistan,1.0,f
47743,,Chile,1.0,f
3710,,,1.0,f
29647,100%,Peru,1305.0,f
27754,100%,French Guiana,2.0,t
35304,100%,Tonga,12.0,t
48027,,,1.0,t
40055,,Micronesia,1.0,f
49710,100%,,1.0,f
44169,97%,Portugal,39.0,f
49250,90%,Marshall Islands,2.0,f
47274,100%,Tonga,48.0,f
37465,,,1.0,t
18050,,Ghana,6.0,f
11457,90%,Denmark,1.0,t
11958,100%,,1.0,f
31120,98%,,7.0,f
31080,,Denmark,1.0,t
40776,,,1.0,f
14128,,Chile,1.0,t
39449,100%,Rwanda,1.0,f
4758,100%,Uganda,1.0,f
24993,67%,Canada,4.0,f
12855,,,1.0,t
31882,,,1.0,t
41898,,Maldives,1.0,t
11305,,,23.0,f
24339,,,1.0,t
3494,,,1.0,f
5420,100%,Tonga,41.0,f
23196,100%,Guinea,4.0,t
25842,100%,,1.0,t
40729,,Niue,2.0,f
33380,,,1.0,t
3621,,Croatia,1.0,t
46001,,French Guiana,1.0,t
48087,100%,,3.0,t
36946,100%,Malta,1.0,f
47239,100%,,2.0,f
46003,100%,Russian Federation,1.0,f
32142,100%,,1.0,f
2377,,Chad,1.0,f
222,89%,,16.0,f
42561,,,1.0,f
48045,,,1.0,t
33113,100%,,2.0,t
35833,83%,Estonia,9.0,t
17394,0%,Nicaragua,49.0,f
40257,100%,Kenya,2.0,t
1793,,,1.0,f
22604,100%,Saint Helena,2.0,t
37716,,Micronesia,1.0,t
32741,100%,Isle of Man,3.0,f
4951,50%,Brunei Darussalam,3.0,f
34096,100%,Andorra,10.0,f
49965,100%,Kenya,5.0,t
34218,,Niue,1.0,t
45490,95%,Barbados,6.0,f
14087,100%,,5.0,f
660,,,1.0,f
48685,100%,Russian Federation,5.0,f
49018,,Tanzania,1.0,t
39671,60%,Venezuela,1.0,t
22130,100%,Svalbard & Jan Mayen Islands,1.0,f
45067,75%,,3.0,t
21149,,,1.0,t
6288,,Croatia,1.0,f
41159,,Jersey,1.0,f
41814,100%,,1.0,t
26230,,France,3.0,f
20974,100%,Anguilla,3.0,f
17303,100%,Russian Federation,5.0,t
17370,,China,2.0,t
42466,100%,Wallis and Futuna,1.0,t
24521,100%,United Kingdom,2.0,t
11436,100%,,1.0,t
27087,,Malta,1.0,f
2829,100%,Monaco,1.0,f
30941,93%,Barbados,3.0,f
9497,90%,,3.0,t
935,,Guernsey,1.0,t
29117,,Chad,2.0,t
5221,0%,Turks and Caicos Islands,1.0,f
25118,100%,Indonesia,4.0,f
12327,,,1.0,f
43176,86%,Guinea,3.0,f
2417,,Cocos (Keeling) Islands,1.0,f
1206,,Tonga,1.0,f
22721,100%,Ecuador,109.0,f
32265,,Turkmenistan,2.0,f
41950,100%,Montserrat,1.0,f
10629,,,1.0,t
899,,Jersey,2.0,t
42869,,El Salvador,9.0,f
37888,89%,Niger,79.0,f
38677,,Malta,1.0,t
29033,,Lebanon,1.0,f
30161,100%,Niger,1.0,f
28010,100%,Nicaragua,2.0,t
10015,,Bosnia and Herzegovina,8.0,f
4239,,,1.0,f
48572,,,1.0,f
44062,,,1.0,t
2603,96%,Uzbekistan,7.0,f
46834,,Malta,1.0,f
41630,100%,Kiribati,24.0,f
41604,100%,Tonga,4.0,f
27669,,Sao Tome and Principe,1.0,t
10686,86%,Tonga,21.0,f
23370,40%,Nicaragua,3.0,f
16716,,,1.0,f
32676,100%,China,34.0,f
32862,,,1.0,t
39515,100%,United Kingdom,5.0,t
46874,100%,,1.0,t
40675,,,1.0,f
36355,89%,Rwanda,2.0,f
21900,,Russian Federation,1.0,f
15797,100%,Micronesia,2.0,f
25046,100%,Maldives,14.0,f
49549,,,35.0,f
19510,,Mauritania,1.0,f
15274,,,1.0,t
3734,,Chad,1.0,t
19026,100%,,1.0,f
33308,,Maldives,2.0,t
40793,100%,,75.0,t
34226,,Palestinian Territory,2.0,t
40355,96%,Maldives,8.0,t
18484,100%,Gambia,108.0,f
27255,,Niue,1.0,f
48133,,Isle of Man,45.0,f
25520,,El Salvador,1.0,t
8707,73%,Rwanda,21.0,t
16374,,,2.0,f
17887,,,1.0,t
10046,,Maldives,1.0,t
27188,,,1.0,t
37215,100%,Indonesia,4.0,t
45908,,Guinea,1.0,t
43316,100%,Indonesia,23.0,f
3101,100%,Puerto Rico,27.0,f
47114,100%,,2.0,f
32675,100%,Kiribati,4.0,t
43753,100%,,2.0,f
27972,94%,Brazil,27.0,f
2226,0%,Nauru,1.0,f
37086,100%,Estonia,1.0,f
443,,,1.0,t
43860,,Micronesia,2.0,f
26283,100%,Zimbabwe,6.0,t
26201,50%,,1.0,f
41657,87%,Switzerland,4.0,f
2466,,Solomon Islands,1.0,f
19494,,Sao Tome and Principe,3.0,t
34731,100%,,1.0,t
46161,100%,Zimbabwe,2.0,t
49944,,Chile,1.0,f
20930,63%,,3.0,f
44568,,Holy See (Vatican City State),1.0,f
17470,100%,Denmark,7.0,t
5591,99%,Indonesia,16.0,t
46616,,,1.0,t
